rx,ry,B_x,B_y,B_z
0,0,45.86,10.41,5.24
0.20263157894736838,-0.3131578947368421,12.96,5.46,4.79
0.01842105263157895,-0.2763157894736842,10.79,5.11,4.75
-0.35,0.20263157894736838,12.94,1.48,8.77
0.3131578947368421,0.20263157894736838,12.16,-12.90,-4.23
-0.16578947368421051,0.20263157894736838,9.52,8.50,-3.23
0.3131578947368421,0.05526315789473685,24.95,-9.28,-14.04
-0.35,-0.3131578947368421,10.08,9.19,-1.28
0.2763157894736842,-0.16578947368421051,11.74,-7.83,3.98
-0.01842105263157895,-0.2026315789473684,9.02,6.76,3.53
-0.35,0.35,17.68,1.76,11.53
-0.16578947368421051,0.2763157894736842,14.37,-11.01,-5.61
-0.3131578947368421,0.05526315789473685,16.20,-7.88,-12.37
-0.01842105263157895,0.01842105263157895,19.08,-17.85,-2.12
0.23947368421052628,-0.2763157894736842,54.27,6.67,4.78
0.1657894736842105,0.20263157894736838,13.05,6.10,4.43
0.23947368421052628,0.05526315789473685,13.30,11.19,-6.01
-0.01842105263157895,-0.09210526315789475,11.94,12.56,-0.88
-0.2394736842105263,-0.2026315789473684,33.64,5.91,13.12
-0.09210526315789475,-0.12894736842105264,15.21,-9.30,8.45
0.35,0.01842105263157895,26.59,-4.64,13.86
0.20263157894736838,-0.01842105263157895,9.52,8.57,1.70
-0.2394736842105263,0.23947368421052628,14.89,12.91,2.84
0.3131578947368421,-0.09210526315789475,15.93,-10.47,-9.15
0.3131578947368421,-0.05526315789473685,8.76,7.36,1.56
0.3131578947368421,0.3131578947368421,8.30,8.93,2.25
0.1657894736842105,-0.16578947368421051,10.88,8.95,-2.59
-0.35,-0.01842105263157895,12.49,8.22,6.52
0.20263157894736838,0.3131578947368421,13.08,-14.16,2.63
-0.2026315789473684,-0.09210526315789475,10.79,7.01,-5.92
0.20263157894736838,-0.09210526315789475,25.16,-13.04,8.78
0.20263157894736838,0.23947368421052628,13.57,9.20,5.52
-0.05526315789473685,-0.2026315789473684,10.47,9.81,-4.87
0.35,-0.16578947368421051,17.98,-0.56,10.99
0.1289473684210526,0.23947368421052628,9.41,6.76,3.07
