rx,ry,B_x,B_y,B_z
0.132758621,-0.253448276,13.72,2.77,5.67
-0.253448276,-0.325862069,11.18,-7.86,5.31
0.012068966,0.35,13.79,-1.73,-8.1
0.325862069,-0.156896552,9.77,4.48,0.91
-0.325862069,0.156896552,10.85,-13.72,-2.73
0.325862069,0.132758621,9.46,4.8,-1.54
0.253448276,0.229310345,10.48,5.63,-3.51
0.229310345,0.156896552,12.94,6.88,-3.13
0.35,0.036206897,9.27,5.95,-0.5
-0.205172414,-0.253448276,11.43,-8.22,6.51
0.181034483,0.132758621,18.33,7.67,-2.63
0.35,0.084482759,9.59,6.14,-0.89
0.35,0.277586207,9.28,4.9,-1.86
-0.253448276,0.301724138,11.03,-10.61,-6.19
-0.181034483,-0.229310345,13.08,-9.46,6.99
-0.277586207,0.253448276,11.5,-13.03,-4.62
0.10862069,-0.325862069,12.4,0.21,4.92
0.10862069,0.132758621,26.02,7.56,-4.04
0.301724138,-0.132758621,10.97,5.61,1.66
0.301724138,0.132758621,10,6.36,-1.35
-0.253448276,0.181034483,15.06,-14.2,-5.16
0.036206897,-0.10862069,25.85,1.09,8.61
-0.036206897,-0.10862069,27.91,-2.97,10.38
0.253448276,0.301724138,11.76,4.26,-3.31
0.036206897,-0.229310345,15.36,0.36,7.85
0.325862069,-0.181034483,10.01,4.28,2.5
-0.10862069,-0.036206897,31.79,-9.82,7.36
-0.205172414,0.35,13.3,-9.92,-6.51
0.10862069,-0.132758621,19.37,4.08,6.66
-0.253448276,-0.35,12.09,-7.61,5.37
0.277586207,0.325862069,10.46,3.63,-3.25
0.10862069,-0.10862069,20.5,5.56,6.62
0.036206897,0.253448276,21.33,1.37,-8.83
-0.012068966,-0.181034483,20.52,-1.54,8.72
-0.253448276,0.277586207,12.25,-11.56,-5.27
-0.084482759,0.181034483,27.74,-8.85,-9.2
0.132758621,-0.156896552,17.35,4.07,5.67
-0.132758621,-0.301724138,12.76,-5.65,7.22
-0.325862069,-0.012068966,11.82,-14.93,2.49
-0.036206897,-0.325862069,13.44,-3.86,6.97
0.181034483,0.277586207,12.21,4.26,-5.03
-0.301724138,-0.132758621,11.11,-12.26,4.04
0.325862069,-0.012068966,9.58,4.9,0.98
-0.10862069,0.253448276,19.51,-7.47,-9.53
0.10862069,-0.205172414,15.48,2.53,6.07
-0.205172414,-0.35,11.94,-6.78,5.79
-0.181034483,-0.205172414,14.23,-9.01,7.91
-0.205172414,-0.132758621,17.28,-11.97,7.78
0.229310345,-0.036206897,13.91,6.73,2.54
-0.325862069,-0.132758621,10.61,-11.94,4.15
0.181034483,0.229310345,13.59,4.81,-4.95
-0.253448276,-0.012068966,18.75,-15.57,2.36
0.181034483,0.253448276,13.22,3.79,-5.19
-0.325862069,0.35,11.24,-10.26,-5.21
-0.036206897,0.325862069,14.76,-3.64,-9.25
-0.253448276,-0.301724138,11.82,-8.88,4.62
0.181034483,-0.036206897,17.41,7.49,3.37
-0.253448276,0.036206897,20.07,-15.9,1.14
0.156896552,0.35,12.1,1.57,-5.75
0.301724138,-0.229310345,9.9,4.04,1.42
0.156896552,0.229310345,15.07,5.48,-5.89
