rx,ry,B_x,B_y,B_z
0,0,45.31,4.05,5.73
0.06894736842105265,0.06894736842105265,55.11,13.65,1.52
-0.12410526315789475,-0.262,55.66,14.36,1.21
0.20684210526315788,0.262,15.74,-3.61,10.60
0.23442105263157897,-0.2068421052631579,16.02,11.03,-6.31
-0.09652631578947368,-0.262,13.30,9.60,5.48
0.06894736842105265,0.013789473684210518,13.32,-2.70,11.13
-0.013789473684210518,-0.2068421052631579,48.43,11.58,10.76
-0.262,0.262,20.75,0.83,13.86
-0.23442105263157895,0.20684210526315788,10.96,-11.82,-6.09
-0.06894736842105265,-0.262,13.71,-15.06,-7.75
-0.23442105263157895,-0.23442105263157895,14.49,-3.55,10.59
-0.06894736842105265,0.1516842105263158,11.72,-7.83,9.19
0.09652631578947368,-0.04136842105263158,45.69,-12.34,-7.12
0.041368421052631554,-0.17926315789473685,38.91,10.77,10.69
0.262,-0.262,23.01,4.31,13.84
0.17926315789473685,-0.013789473684210518,13.29,7.96,5.73
-0.17926315789473685,0.041368421052631554,26.69,15.82,6.22
-0.23442105263157895,0.262,31.75,-20.49,3.65
0.12410526315789472,-0.262,12.44,-12.59,-7.48
0.1516842105263158,-0.17926315789473685,16.49,5.40,7.60
-0.09652631578947368,-0.2068421052631579,19.23,9.18,9.00
0.17926315789473685,0.12410526315789472,18.65,-4.29,12.03
0.013789473684210518,-0.17926315789473685,27.43,15.72,-4.58
-0.23442105263157895,0.1516842105263158,25.33,2.85,12.30
0.1516842105263158,-0.013789473684210518,16.56,-16.19,-5.45
0.23442105263157897,-0.09652631578947368,33.30,14.23,3.88
0.09652631578947368,-0.2068421052631579,19.11,13.38,4.80
0.20684210526315788,-0.17926315789473685,20.15,7.17,10.49
-0.262,0.013789473684210518,16.54,10.11,6.95
0.17926315789473685,-0.12410526315789475,16.00,-16.26,2.19
0.1516842105263158,-0.1516842105263158,21.20,10.31,7.52
-0.12410526315789475,0.09652631578947368,21.93,10.67,9.12
0.17926315789473685,-0.23442105263157895,42.10,-17.28,-1.10
0.06894736842105265,-0.04136842105263158,16.34,6.36,7.27
0.12410526315789472,0.262,37.74,9.65,12.91
0.013789473684210518,0.20684210526315788,22.97,10.09,-10.27
0.013789473684210518,-0.1516842105263158,34.80,3.35,-16.27
0.262,0.041368421052631554,26.67,2.06,12.98
0.013789473684210518,-0.04136842105263158,18.45,14.37,2.09
-0.262,-0.1516842105263158,42.79,3.88,13.79
-0.013789473684210518,-0.04136842105263158,13.74,-10.20,8.15
-0.04136842105263158,0.1516842105263158,41.75,-2.77,15.09
0.09652631578947368,0.06894736842105265,50.63,-7.32,-8.36
-0.1516842105263158,0.09652631578947368,48.99,13.30,-0.15
-0.17926315789473685,-0.12410526315789475,37.64,-18.71,-2.73
0.041368421052631554,-0.1516842105263158,19.34,-12.88,10.15
-0.23442105263157895,0.17926315789473685,24.01,2.83,14.06
-0.23442105263157895,-0.12410526315789475,16.46,-15.23,-5.06
0.23442105263157897,-0.013789473684210518,13.52,-12.73,7.17
0.12410526315789472,-0.1516842105263158,19.54,13.34,4.30
0.23442105263157897,0.20684210526315788,21.42,9.42,10.68
-0.013789473684210518,0.013789473684210518,17.38,13.10,-4.01
0.12410526315789472,0.013789473684210518,53.71,-0.64,8.57
-0.2068421052631579,-0.17926315789473685,40.58,14.99,6.06
0.041368421052631554,-0.262,14.24,-7.93,9.19
0.23442105263157897,-0.12410526315789475,15.67,2.04,11.01
0.041368421052631554,0.09652631578947368,15.21,10.81,6.42
0.12410526315789472,0.20684210526315788,54.03,8.89,-2.54
-0.04136842105263158,-0.23442105263157895,31.23,12.71,-10.63
-0.013789473684210518,-0.09652631578947368,17.46,-0.56,10.83
0.20684210526315788,0.1516842105263158,30.42,-0.72,15.83
-0.1516842105263158,-0.17926315789473685,23.65,14.81,-2.87
-0.04136842105263158,-0.013789473684210518,16.12,-6.62,10.63
-0.17926315789473685,-0.06894736842105265,44.63,-6.74,13.60
0.06894736842105265,0.20684210526315788,23.85,-14.39,10.87
-0.23442105263157895,0.23442105263157897,34.97,7.23,-12.16
0.20684210526315788,0.12410526315789472,14.04,-11.33,-8.27
0.06894736842105265,0.12410526315789472,23.42,14.58,-3.62
-0.06894736842105265,0.23442105263157897,46.15,12.00,-7.33
-0.17926315789473685,0.23442105263157897,29.77,-5.67,-15.46
0.23442105263157897,0.06894736842105265,18.20,-12.35,-11.74
-0.013789473684210518,0.09652631578947368,21.07,14.34,-0.80
-0.013789473684210518,-0.23442105263157895,56.75,-0.69,-4.46
-0.262,0.12410526315789472,19.98,-0.20,11.17
-0.1516842105263158,-0.1516842105263158,15.43,-16.08,-1.87
0.12410526315789472,-0.23442105263157895,17.87,-10.28,10.81
-0.013789473684210518,0.041368421052631554,15.99,5.37,9.56
-0.262,-0.23442105263157895,54.67,-1.66,6.84
0.12410526315789472,0.17926315789473685,14.84,-8.50,7.80
0.09652631578947368,-0.12410526315789475,31.21,12.65,-8.16
-0.09652631578947368,-0.06894736842105265,26.55,9.38,10.82
0.12410526315789472,-0.013789473684210518,32.50,-9.00,14.22
-0.12410526315789475,-0.09652631578947368,35.16,13.05,8.59
0.06894736842105265,-0.1516842105263158,26.76,-9.29,12.93
0.041368421052631554,0.041368421052631554,24.08,5.14,13.00
