rx,ry,B_x,B_y,B_z
0,0,41.54,2.79,5.55
0.20263157894736838,0.20263157894736838,20.92,12.85,-5.17
0.20263157894736838,0.1657894736842105,19.64,13.49,-5.89
0.05526315789473685,-0.09210526315789475,21.57,14.52,-4.91
-0.05526315789473685,-0.12894736842105264,31.21,7.34,12.05
-0.2763157894736842,0.3131578947368421,26.48,-3.23,14.31
0.23947368421052628,0.05526315789473685,13.66,-10.94,-5.89
0.23947368421052628,-0.2026315789473684,19.35,13.60,0.16
0.20263157894736838,-0.2763157894736842,13.30,9.29,5.16
0.23947368421052628,0.23947368421052628,12.99,7.28,5.84
-0.01842105263157895,0.05526315789473685,14.62,11.51,-4.55
-0.12894736842105264,0.05526315789473685,54.78,-1.07,1.49
-0.35,-0.12894736842105264,43.55,-17.92,1.55
0.2763157894736842,-0.2763157894736842,13.51,-12.39,4.67
-0.16578947368421051,-0.05526315789473685,12.28,6.30,4.45
0.35,0.3131578947368421,24.46,-13.66,10.27
0.01842105263157895,-0.09210526315789475,12.77,8.31,-2.22
0.1289473684210526,-0.2394736842105263,32.27,3.10,13.93
0.3131578947368421,0.05526315789473685,16.97,6.21,9.55
-0.09210526315789475,-0.12894736842105264,13.11,12.11,1.10
0.20263157894736838,-0.12894736842105264,23.32,-5.95,13.25
-0.01842105263157895,0.01842105263157895,18.09,10.05,7.75
0.2763157894736842,0.05526315789473685,50.90,-1.94,9.97
0.1657894736842105,0.01842105263157895,18.58,13.05,1.21
-0.2763157894736842,-0.09210526315789475,29.52,16.07,3.92
0.23947368421052628,-0.2394736842105263,12.97,-10.90,6.04
0.1657894736842105,0.1289473684210526,12.57,6.76,5.59
0.05526315789473685,-0.3131578947368421,28.93,15.92,-3.22
0.20263157894736838,0.01842105263157895,16.06,3.92,8.15
-0.16578947368421051,0.05526315789473685,24.14,15.30,3.77
0.20263157894736838,-0.09210526315789475,33.55,-18.83,1.89
0.35,-0.09210526315789475,20.65,10.58,6.41
0.20263157894736838,-0.05526315789473685,11.72,10.17,2.76
0.20263157894736838,-0.2026315789473684,20.80,13.22,6.05
0.09210526315789469,-0.12894736842105264,14.87,8.83,6.89
-0.35,-0.2026315789473684,23.79,7.71,11.96
0.1657894736842105,-0.01842105263157895,13.11,-8.78,6.22
-0.16578947368421051,-0.2394736842105263,27.31,14.01,6.43
0.1657894736842105,-0.35,14.11,-4.94,9.82
