rx;ry;B_x;B_y;B_z
-0,132758621;0,277586207;8,53;-6,22;-10,73
-0,10862069;0,325862069;6,96;-5,02;-10,44
-0,325862069;0,060344828;8,37;-17,04;-6,76
0,325862069;-0,060344828;20,37;9,97;-4,55
0,205172414;-0,084482759;19,12;5,39;-9,68
0,205172414;0,132758621;19,11;5,31;-9,75
0,036206897;-0,301724138;32,54;-2,12;10,17
0,325862069;-0,229310345;21,94;11,22;1,37
0,10862069;0,036206897;28,89;2,17;-9,31
0,181034483;0,181034483;17,31;4,03;-10,5
0,205172414;0,301724138;10,52;3,56;-9,55
-0,35;-0,181034483;9,45;-21,13;3,37
-0,301724138;-0,35;7,74;-17,36;9,8
-0,253448276;0,060344828;15,29;-20,07;-7,75
-0,012068966;-0,012068966;35,78;-9,55;-8,1
-0,35;-0,084482759;10,49;-21,37;-0,8
0,301724138;-0,036206897;21,56;9,18;-5,09
-0,036206897;0,35;7,72;-2,7;-10,26
-0,35;0,253448276;2,13;-9,33;-7,49
0,156896552;-0,229310345;32,79;5,15;3,26
0,181034483;-0,10862069;31,86;6,29;-3,23
0,156896552;-0,10862069;33,14;5,02;-3,25
-0,253448276;0,012068966;16,94;-19,25;-6,61
-0,060344828;0,301724138;9,37;-4,61;-11,03
-0,181034483;0,35;4,59;-5,79;-9,28
0,036206897;-0,205172414;37,93;-3,54;3,83
-0,10862069;-0,229310345;32,52;-15,16;7,76
-0,012068966;0,205172414;16,54;-4,27;-11,97
-0,012068966;0,156896552;19,55;-4,7;-12,35
0,253448276;-0,301724138;24,07;9,15;4,51
-0,301724138;-0,277586207;11;-18,48;8,11
0,036206897;0,229310345;15,1;-2,12;-11,7
0,277586207;0,301724138;9,18;4,69;-8,28
-0,012068966;-0,132758621;38,63;-7,32;-0,75
-0,156896552;0,10862069;18,49;-12,84;-10,9
0,205172414;0,012068966;25,46;5,91;-7,95
-0,084482759;-0,036206897;32,93;-12,79;-6,98
0,036206897;-0,060344828;36,5;-3,81;-6,32
-0,229310345;0,036206897;17,84;-17,9;-8,11
-0,229310345;-0,060344828;22,05;-21,89;-3,84
0,325862069;0,277586207;9,04;5,23;-7,39
-0,084482759;-0,325862069;25,95;-10,58;12,48
0,229310345;-0,35;23,48;7,93;7,36
-0,012068966;0,35;8,16;-2,07;-10,14
0,012068966;-0,301724138;31,96;-4,32;10,26
0,181034483;0,156896552;18,6;3,91;-10,01
-0,10862069;-0,253448276;30,83;-14,37;9,1
-0,253448276;-0,084482759;20,74;-22,99;-1,48
-0,012068966;0,181034483;17,96;-4,85;-12,39
0,325862069;-0,301724138;19,55;10,59;3,11
0,036206897;0,156896552;20,21;-1,78;-11,91
-0,036206897;-0,060344828;36,33;-9,21;-5,88
-0,084482759;0,229310345;13,16;-6,34;-11,77
0,229310345;0,181034483;15,41;5,06;-9,59
0,10862069;0,277586207;12,33;1,04;-10,84
-0,156896552;0,35;4,95;-5,22;-9,44
0,084482759;-0,181034483;37,33;0,55;1,4
-0,084482759;0,253448276;11,76;-5,67;-11,35
0,012068966;0,012068966;31,41;-4,99;-9,83
0,35;0,253448276;9,32;6,01;-7,12
0,325862069;0,325862069;7,68;5,16;-7,3
0,301724138;-0,181034483;22,9;10,64;-0,49
-0,132758621;0,012068966;27,47;-15,1;-8,73
-0,229310345;-0,325862069;15,11;-17,35;10,91
-0,205172414;0,277586207;6,35;-8,67;-9,47
0,277586207;0,132758621;15,87;6,68;-8,43
-0,325862069;0,181034483;4,58;-11,58;-7,77
0,205172414;-0,301724138;27,02;7,4;5,84
-0,301724138;0,10862069;8,79;-15;-7,69
-0,132758621;-0,325862069;23,48;-15,01;12,24
0,205172414;-0,132758621;30,55;7,39;-1,97
0,277586207;0,229310345;12,11;5,58;-8,39
0,10862069;-0,084482759;34,09;2,48;-4,65
0,277586207;0,277586207;10,39;5,03;-8,31
-0,132758621;0,181034483;13,85;-9,01;-11,59
-0,325862069;0,35;2,32;-7,79;-8,25
0,277586207;0,060344828;18,9;7,79;-7,71
-0,35;0,132758621;4,99;-13,34;-7,13
-0,084482759;0,205172414;14,15;-7,41;-12,24
-0,277586207;0,10862069;10,03;-15,12;-8,71
0,084482759;-0,277586207;33,96;0,36;7,59
-0,060344828;0,325862069;8,63;-3,77;-10,39
0,35;0,205172414;10,29;6,63;-7,16
-0,35;0,205172414;2,87;-10,43;-7,23
-0,060344828;0,229310345;13,15;-5,82;-12,07
0,036206897;0,132758621;21,78;-2,62;-12,34
-0,156896552;0,277586207;7,95;-7,01;-10,53
0,181034483;-0,301724138;28,17;6,56;6,39
0,35;0,181034483;11,41;7,14;-6,87
-0,325862069;0,325862069;2,33;-7,83;-8,15
0,277586207;-0,084482759;23,95;9,6;-4,24
0,253448276;0,301724138;9,86;4,52;-8,61
0,277586207;-0,132758621;24,81;10,19;-2,38
0,10862069;0,060344828;26,84;2,2;-10,12
0,229310345;-0,181034483;29;9,14;-0,19
-0,10862069;-0,060344828;34,63;-15,58;-4,98
-0,253448276;-0,10862069;21,57;-23,92;-0,22
0,35;-0,205172414;20,2;11,12;0,15
0,012068966;-0,036206897;35,98;-4,57;-7,14
-0,301724138;-0,132758621;15,98;-23,04;1,4
0,10862069;-0,156896552;37,55;1,36;-0,12
-0,277586207;0,205172414;6,46;-11,1;-8,74
-0,060344828;0,156896552;18,48;-7,67;-12,53
0,012068966;0,10862069;24,03;-4,43;-12,33
-0,060344828;-0,10862069;37,58;-12,59;-2,57
0,35;0,012068966;17,27;9,28;-5,67
0,325862069;0,156896552;13,1;7,3;-7,47
-0,156896552;-0,084482759;30,59;-19,31;-2,79
0,084482759;-0,132758621;38,27;-0,23;-1,68
-0,229310345;0,084482759;15,41;-16,1;-9,23
-0,084482759;0,156896552;17,98;-8,77;-12,43
-0,084482759;0,181034483;16,23;-7,97;-12,4
0,229310345;-0,10862069;28,2;8,21;-3,67
0,277586207;-0,181034483;25,52;10,34;-0,53
0,229310345;-0,205172414;28,46;8,92;0,94
0,156896552;0,156896552;19,22;3,43;-10,53
-0,060344828;-0,301724138;30,08;-9,76;11,52
-0,229310345;0,156896552;11,23;-13,16;-9,72
0,35;0,084482759;14,53;8,33;-6,65
-0,205172414;-0,301724138;18,67;-17,37;10,83
-0,012068966;0,325862069;9,23;-2,88;-10,61
-0,229310345;0,10862069;13,15;-14,49;-9,72
-0,132758621;-0,060344828;31,15;-17,99;-5,48
0,156896552;0,301724138;11,21;1,95;-10,14
0,229310345;0,132758621;17,49;5,66;-9,37
-0,036206897;-0,084482759;37,41;-9,54;-4,37
0,301724138;0,181034483;13,48;6,39;-8,12
-0,301724138;0,012068966;12,3;-19,36;-5,81
0,301724138;0,229310345;11,23;5,67;-8,12
0,156896552;0,253448276;13;2,61;-10,4
-0,012068966;-0,325862069;29,32;-5,58;12
-0,084482759;-0,181034483;36,92;-14,25;4,82
0,012068966;-0,35;28,44;-4,14;12,64
-0,181034483;-0,325862069;19,19;-15,64;12,19
0,132758621;0,325862069;10,06;1,29;-9,85
0,10862069;0,084482759;24,15;1,62;-10,82
0,301724138;0,277586207;9,7;5,35;-8,02
0,060344828;0,35;8,56;-0,26;-10,18
-0,156896552;-0,132758621;31,29;-20,13;0,5
0,301724138;-0,253448276;22,95;10,4;2,33
0,205172414;-0,060344828;28,41;7,28;-5,17
-0,036206897;-0,205172414;37,64;-9,34;5,33
0,012068966;0,35;8,7;-1,77;-10,26
-0,205172414;0,060344828;17,77;-16,18;-9,39
-0,084482759;0,132758621;19,57;-9,37;-12,33
-0,10862069;-0,181034483;35,01;-16,86;3,59
0,229310345;0,084482759;20,88;6,02;-8,69
-0,036206897;0,036206897;29,24;-7,64;-10,43
0,35;0,10862069;13,95;8,04;-6,8
0,229310345;-0,229310345;27,7;8,86;2,14
-0,012068966;-0,181034483;38,89;-7,34;3,25
0,181034483;-0,132758621;32,6;6,48;-2,06
-0,277586207;-0,132758621;18,25;-23,04;1,38
-0,10862069;0,229310345;12,17;-7,81;-11,54
-0,084482759;-0,205172414;35,62;-14,79;5,29
-0,181034483;-0,205172414;27,45;-20,77;6,09
0,253448276;-0,229310345;26,83;9,26;2,04
0,060344828;0,156896552;20,53;-0,73;-11,62
-0,036206897;-0,325862069;28,62;-7,4;11,95
0,132758621;-0,012068966;30,7;3,03;-7,49
-0,277586207;-0,325862069;10,75;-16,6;9,57
-0,229310345;0,132758621;12,2;-14,93;-9,47
0,012068966;0,156896552;20,05;-3,88;-12,43
-0,325862069;0,132758621;6,21;-13,6;-7,58
0,060344828;0,012068966;31,04;-1,81;-9,42
-0,156896552;0,132758621;16,53;-11,74;-11,2
-0,156896552;-0,156896552;30,9;-20,13;2,26
-0,253448276;0,205172414;7,45;-11,39;-9,18
0,229310345;-0,301724138;25,5;8,3;5,1
0,35;0,060344828;15,3;8,84;-6,13
-0,35;0,35;2,27;-7,65;-8,1
0,132758621;-0,229310345;33,93;4,15;3,72
-0,156896552;0,012068966;26,11;-16,31;-8,29
-0,10862069;0,060344828;25,24;-12,67;-10,77
-0,277586207;-0,060344828;17,48;-22,11;-3
-0,10862069;-0,205172414;34,58;-17,37;5,69
-0,253448276;0,10862069;12,31;-15,74;-8,84
0,156896552;0,325862069;9,81;1,9;-9,83
-0,253448276;0,181034483;8,11;-11,46;-9,42
0,35;0,036206897;15,81;8,91;-6,02
-0,277586207;-0,229310345;15,55;-20,86;6,6
